<<<<<<< HEAD
0	83	1
1	3	242
2	18	14
3	25	21
4	13	20
5	58	2
6	21	17
7	65	3
8	58	2
9	44	5
10	100	1
11	48	9
12	29	10
13	25	21
14	19	12
15	60	2
16	56	6
17	15	20
18	39	7
19	21	17
20	41	7
21	59	4
22	32	8
23	75	1
24	37	7
25	48	9
26	48	9
27	59	4
28	30	12
29	56	6
30	66	2
31	71	1
32	44	5
33	39	7
34	69	2
35	46	2
36	36	8
37	28	10
38	25	21
39	27	12
40	21	17
41	20	10
42	14	30
43	25	21
44	40	5
45	48	9
46	79	1
47	34	5
48	40	5
49	38	5
50	33	13
51	33	13
52	33	13
53	28	10
54	35	6
55	33	13
56	34	5
57	51	2
58	61	2
59	18	14
60	26	15
61	22	21
62	26	15
63	21	17
64	24	22
65	12	22
66	32	8
67	10	40
68	30	12
69	17	14
70	24	22
71	25	21
72	57	2
73	60	2
74	19	12
75	7	60
76	28	10
77	45	2
78	26	15
79	5	92
80	31	11
81	24	22
82	33	13
83	28	10
84	2	409
85	11	26
86	9	30
87	11	26
88	3	242
89	2	409
90	33	13
91	11	26
92	1	1290
93	2	409
94	1	1290
95	2	409
96	1	1290
97	1	1290
98	1	1290
99	3	242
100	1	1290
101	2	409
102	1	1290
103	2	409
104	1	1290
105	3	242
106	1	1290
107	1	1290
108	1	1290
109	5	92
110	1	1290
111	1	1290
112	1	1290
113	4	155
114	1	1290
115	3	242
116	1	1290
117	1	1290
118	1	1290
119	4	155
120	1	1290
121	2	409
122	1	1290
123	2	409
124	8	31
125	2	409
126	6	82
127	31	11
128	2	409
129	3	242
130	14	30
131	5	92
132	11	26
133	1	1290
134	5	92
135	3	242
136	1	1290
137	2	409
138	1	1290
139	2	409
140	1	1290
141	2	409
142	6	82
143	7	60
144	1	1290
145	3	242
146	10	40
147	2	409
148	3	242
149	1	1290
150	6	82
151	2	409
152	13	20
153	4	155
154	3	242
155	47	5
156	1	1290
157	15	20
158	11	26
159	1	1290
160	31	11
161	3	242
162	2	409
163	1	1290
164	3	242
165	3	242
166	18	14
167	40	5
168	12	22
169	18	14
170	4	155
171	1	1290
172	1	1290
173	23	17
174	25	21
175	22	21
176	13	20
177	3	242
178	2	409
179	8	31
180	7	60
181	7	60
182	7	60
183	14	30
184	31	11
185	11	26
186	1	1290
187	4	155
188	8	31
189	23	17
190	8	31
191	5	92
192	4	155
193	6	82
194	2	409
195	3	242
196	3	242
197	9	30
198	16	17
199	15	20
200	7	60
201	3	242
202	6	82
203	14	30
204	3	242
205	12	22
206	1	1290
207	12	22
208	1	1290
209	6	82
210	3	242
211	4	155
212	5	92
213	1	1290
214	1	1290
215	3	242
216	4	155
217	22	21
218	1	1290
219	2	409
220	4	155
221	8	31
222	41	7
223	9	30
224	5	92
225	1	1290
226	1	1290
227	3	242
228	2	409
229	1	1290
230	36	8
231	4	155
232	5	92
233	2	409
234	33	13
235	11	26
236	3	242
237	6	82
238	2	409
239	1	1290
240	2	409
241	8	31
242	2	409
243	16	17
244	3	242
245	7	60
246	59	4
247	45	2
248	3	242
249	1	1290
250	85	1
251	5	92
252	11	26
253	3	242
254	33	13
255	41	7
256	16	17
257	1	1290
258	26	15
259	3	242
260	9	30
261	28	10
262	1	1290
263	4	155
264	4	155
265	3	242
266	11	26
267	19	12
268	61	2
269	4	155
270	32	8
271	5	92
272	5	92
273	14	30
274	15	20
275	4	155
276	7	60
277	4	155
278	2	409
279	3	242
280	2	409
281	3	242
282	1	1290
283	4	155
284	7	60
285	6	82
286	7	60
287	5	92
288	7	60
289	15	20
290	1	1290
291	11	26
292	8	31
293	4	155
294	1	1290
295	4	155
296	5	92
297	3	242
298	7	60
299	4	155
300	7	60
301	5	92
302	16	17
303	1	1290
304	84	2
305	22	21
306	4	155
307	1	1290
308	1	1290
309	3	242
310	2	409
311	1	1290
312	3	242
313	6	82
314	6	82
315	14	30
316	47	5
317	30	12
318	1	1290
319	22	21
320	22	21
321	31	11
322	2	409
323	8	31
324	7	60
325	4	155
326	6	82
327	5	92
328	25	21
329	14	30
330	16	17
331	22	21
332	12	22
333	3	242
334	4	155
335	25	21
336	15	20
337	3	242
338	2	409
339	5	92
340	22	21
341	8	31
342	4	155
343	4	155
344	1	1290
345	1	1290
346	5	92
347	9	30
348	5	92
349	6	82
350	9	30
351	4	155
352	3	242
353	7	60
354	4	155
355	4	155
356	1	1290
357	2	409
358	2	409
359	1	1290
360	7	60
361	2	409
362	5	92
363	3	242
364	3	242
365	3	242
366	5	92
367	10	40
368	23	17
369	1	1290
370	14	30
371	3	242
372	1	1290
373	1	1290
374	3	242
375	1	1290
376	1	1290
377	1	1290
378	14	30
379	3	242
380	21	17
381	1	1290
382	2	409
383	3	242
384	1	1290
385	2	409
386	1	1290
387	1	1290
388	1	1290
389	3	242
390	4	155
391	3	242
392	1	1290
393	2	409
394	41	7
395	3	242
396	2	409
397	2	409
398	3	242
399	4	155
400	1	1290
401	3	242
402	3	242
403	2	409
404	2	409
405	2	409
406	2	409
407	1	1290
408	2	409
409	4	155
410	1	1290
411	4	155
412	1	1290
413	1	1290
414	1	1290
415	1	1290
416	1	1290
417	1	1290
418	1	1290
419	5	92
420	2	409
421	3	242
422	1	1290
423	5	92
424	3	242
425	15	20
426	3	242
427	5	92
428	3	242
429	2	409
430	2	409
431	3	242
432	9	30
433	3	242
434	1	1290
435	2	409
436	6	82
437	7	60
438	1	1290
439	2	409
440	2	409
441	37	7
442	3	242
443	110	1
444	7	60
445	7	60
446	1	1290
447	3	242
448	5	92
449	2	409
450	3	242
451	23	17
452	1	1290
453	2	409
454	5	92
455	5	92
456	4	155
457	2	409
458	3	242
459	1	1290
460	1	1290
461	3	242
462	1	1290
463	3	242
464	1	1290
465	2	409
466	3	242
467	1	1290
468	4	155
469	64	1
470	2	409
471	2	409
472	1	1290
473	2	409
474	7	60
475	4	155
476	7	60
477	8	31
478	3	242
479	1	1290
480	1	1290
481	1	1290
482	2	409
483	17	14
484	55	2
485	21	17
486	36	8
487	1	1290
488	1	1290
489	1	1290
490	1	1290
491	2	409
492	1	1290
493	1	1290
494	1	1290
495	1	1290
496	1	1290
497	5	92
498	7	60
499	5	92
500	3	242
501	2	409
502	1	1290
503	3	242
504	1	1290
505	1	1290
506	2	409
507	3	242
508	4	155
509	52	3
510	22	21
511	4	155
512	13	20
513	14	30
514	24	22
515	11	26
516	7	60
517	9	30
518	7	60
519	70	2
520	52	3
521	6	82
522	17	14
523	24	22
524	9	30
525	29	10
526	50	2
527	27	12
528	1	1290
529	7	60
530	1	1290
531	3	242
532	1	1290
533	1	1290
534	1	1290
535	1	1290
536	50	2
537	1	1290
538	2	409
539	2	409
540	3	242
541	15	20
542	3	242
543	2	409
544	4	155
545	2	409
546	3	242
547	1	1290
548	1	1290
549	1	1290
550	3	242
551	1	1290
552	2	409
553	1	1290
554	2	409
555	5	92
556	3	242
557	3	242
558	23	17
559	130	1
560	33	13
561	44	5
562	10	40
563	5	92
564	39	7
565	86	1
566	43	4
567	2	409
568	1	1290
569	1	1290
570	1	1290
571	32	8
572	7	60
573	4	155
574	4	155
575	1	1290
576	36	8
577	21	17
578	1	1290
579	1	1290
580	2	409
581	25	21
582	14	30
583	1	1290
584	1	1290
585	2	409
586	2	409
587	1	1290
588	1	1290
589	95	1
590	1	1290
591	1	1290
592	1	1290
593	39	7
594	16	17
595	6	82
596	13	20
597	8	31
598	1	1290
599	9	30
600	65	3
601	56	6
602	26	15
603	22	21
604	24	22
605	30	12
606	32	8
607	25	21
608	57	2
609	25	21
610	59	4
611	62	2
612	42	2
613	53	1
614	29	10
615	33	13
616	37	7
617	36	8
618	27	12
619	38	5
620	30	12
621	47	5
622	35	6
623	48	9
624	28	10
625	21	17
626	23	17
627	26	15
628	55	2
629	32	8
630	1	1290
631	3	242
632	3	242
633	2	409
634	1	1290
635	1	1290
636	8	31
637	1	1290
638	1	1290
639	2	409
640	3	242
641	1	1290
642	1	1290
643	1	1290
644	1	1290
645	5	92
646	1	1290
647	6	82
648	4	155
649	1	1290
650	3	242
651	1	1290
652	6	82
653	7	60
654	3	242
655	1	1290
656	2	409
657	6	82
658	3	242
659	2	409
660	1	1290
661	1	1290
662	3	242
663	1	1290
664	1	1290
665	1	1290
666	1	1290
667	1	1290
668	1	1290
669	1	1290
670	1	1290
671	2	409
672	1	1290
673	1	1290
674	2	409
675	1	1290
676	1	1290
677	1	1290
678	1	1290
679	1	1290
680	1	1290
681	1	1290
682	3	242
683	1	1290
684	2	409
685	1	1290
686	1	1290
687	1	1290
688	2	409
689	2	409
690	1	1290
691	4	155
692	2	409
693	2	409
694	2	409
695	1	1290
696	1	1290
697	1	1290
698	5	92
699	1	1290
700	1	1290
701	1	1290
702	1	1290
703	5	92
704	4	155
705	1	1290
706	1	1290
707	1	1290
708	4	155
709	2	409
710	5	92
711	1	1290
712	4	155
713	4	155
714	13	20
715	1	1290
716	2	409
717	1	1290
718	72	1
719	82	1
720	14	30
721	5	92
722	6	82
723	10	40
724	2	409
725	5	92
726	4	155
727	8	31
728	16	17
729	3	242
730	19	12
731	4	155
732	4	155
733	8	31
734	6	82
735	4	155
736	6	82
737	9	30
738	39	7
739	3	242
740	88	1
741	2	409
742	2	409
743	27	12
744	10	40
745	2	409
746	10	40
747	10	40
748	13	20
749	2	409
750	26	15
751	2	409
752	30	12
753	5	92
754	3	242
755	2	409
756	1	1290
757	6	82
758	1	1290
759	3	242
760	2	409
761	24	22
762	3	242
763	16	17
764	7	60
765	12	22
766	1	1290
767	1	1290
768	1	1290
769	9	30
770	3	242
771	15	20
772	8	31
773	6	82
774	1	1290
775	6	82
776	4	155
777	2	409
778	2	409
779	25	21
780	2	409
781	1	1290
782	1	1290
783	1	1290
784	2	409
785	1	1290
786	2	409
787	1	1290
788	6	82
789	3	242
790	3	242
791	5	92
792	7	60
793	10	40
794	11	26
795	2	409
796	6	82
797	3	242
798	4	155
799	5	92
800	6	82
801	2	409
802	2	409
803	1	1290
804	3	242
805	1	1290
806	1	1290
807	1	1290
808	10	40
809	4	155
810	4	155
811	11	26
812	19	12
813	3	242
814	70	2
815	2	409
816	3	242
817	2	409
818	4	155
819	6	82
820	2	409
821	3	242
822	2	409
823	2	409
824	25	21
825	4	155
826	1	1290
827	5	92
828	4	155
829	2	409
830	1	1290
831	1	1290
832	5	92
833	1	1290
834	3	242
835	2	409
836	1	1290
837	3	242
838	2	409
839	2	409
840	4	155
841	2	409
842	5	92
843	1	1290
844	1	1290
845	1	1290
846	1	1290
847	1	1290
848	3	242
849	6	82
850	29	10
851	1	1290
852	3	242
853	4	155
854	33	13
855	4	155
856	4	155
857	24	22
858	66	2
859	2	409
860	2	409
861	2	409
862	1	1290
863	1	1290
864	7	60
865	2	409
866	3	242
867	2	409
868	4	155
869	2	409
870	44	5
871	65	3
872	1	1290
873	3	242
874	6	82
875	7	60
876	26	15
877	14	30
878	13	20
879	2	409
880	3	242
881	1	1290
882	3	242
883	35	6
884	38	5
885	31	11
886	23	17
887	16	17
888	4	155
889	1	1290
890	1	1290
891	23	17
892	22	21
893	17	14
894	47	5
895	18	14
896	8	31
897	12	22
898	1	1290
899	1	1290
900	1	1290
901	1	1290
902	1	1290
903	1	1290
904	1	1290
905	1	1290
906	3	242
907	10	40
908	24	22
909	10	40
910	7	60
911	2	409
912	2	409
913	21	17
914	7	60
915	8	31
916	14	30
917	29	10
918	6	82
919	47	5
920	10	40
921	15	20
922	12	22
923	23	17
924	10	40
925	26	15
926	36	8
927	43	4
928	22	21
929	13	20
930	8	31
931	16	17
932	12	22
933	12	22
934	22	21
935	2	409
936	2	409
937	1	1290
938	1	1290
939	4	155
940	2	409
941	4	155
942	10	40
943	17	14
944	37	7
945	2	409
946	3	242
947	4	155
948	3	242
949	1	1290
950	3	242
951	5	92
952	2	409
953	9	30
954	25	21
955	11	26
956	1	1290
957	1	1290
958	2	409
959	37	7
960	1	1290
961	9	30
962	8	31
963	1	1290
964	2	409
965	63	1
966	1	1290
967	2	409
968	2	409
969	7	60
970	1	1290
971	1	1290
972	1	1290
973	1	1290
974	1	1290
975	1	1290
976	1	1290
977	1	1290
978	1	1290
979	1	1290
980	1	1290
981	3	242
982	3	242
983	2	409
984	1	1290
985	5	92
986	13	20
987	1	1290
988	1	1290
989	2	409
990	1	1290
991	1	1290
992	11	26
993	4	155
994	1	1290
995	1	1290
996	1	1290
997	1	1290
998	1	1290
999	1	1290
1000	1	1290
1001	5	92
1002	1	1290
1003	1	1290
1004	1	1290
1005	1	1290
1006	1	1290
1007	1	1290
1008	1	1290
1009	48	9
1010	1	1290
1011	2	409
1012	3	242
1013	1	1290
1014	3	242
1015	1	1290
1016	3	242
1017	1	1290
1018	2	409
1019	5	92
1020	2	409
1021	1	1290
1022	6	82
1023	5	92
1024	10	40
1025	7	60
1026	3	242
1027	4	155
1028	9	30
1029	2	409
1030	11	26
1031	27	12
1032	1	1290
1033	69	2
1034	2	409
1035	2	409
1036	2	409
1037	1	1290
1038	2	409
1039	2	409
1040	2	409
1041	1	1290
1042	6	82
1043	6	82
1044	1	1290
1045	1	1290
1046	1	1290
1047	1	1290
1048	1	1290
1049	2	409
1050	1	1290
1051	1	1290
1052	1	1290
1053	2	409
1054	1	1290
1055	4	155
1056	1	1290
1057	1	1290
1058	1	1290
1059	4	155
1060	3	242
1061	10	40
1062	23	17
1063	17	14
1064	7	60
1065	4	155
1066	1	1290
1067	5	92
1068	7	60
1069	2	409
1070	3	242
1071	3	242
1072	1	1290
1073	1	1290
1074	1	1290
1075	1	1290
1076	1	1290
1077	1	1290
1078	1	1290
1079	1	1290
1080	1	1290
1081	1	1290
1082	1	1290
1083	1	1290
1084	1	1290
1085	3	242
1086	1	1290
1087	1	1290
1088	1	1290
1089	1	1290
1090	2	409
1091	6	82
1092	1	1290
1093	1	1290
1094	3	242
1095	5	92
1096	3	242
1097	1	1290
1098	1	1290
1099	1	1290
1100	1	1290
